event_id,channel,layer,supermodule,row,column,sideband_mean,sideband_rms,nPulses,pulseHeight_max,pulseHeight_min,pulseArea_max,pulseArea_min,pulseDuriation_max,pulseDuriation_min,TDC,TDCRollovers
evt_188,89,3,-1,1,3,1.01261,0.729198,1,-414.265,-414.265,19734,19734,302.49,302.49,1.49602e+14,4.60415e+18
evt_188,90,3,-1,2,3,5.05148,0.796345,1,-1250.42,-1250.42,621071,621071,1267.49,1267.49,1.49602e+14,4.57672e+18
evt_188,91,3,-1,2,3,-0.620122,1.50694,1,-1250.5,-1250.5,626178,626178,1277.49,1277.49,0,4.55049e+18
evt_188,92,3,-1,3,3,6.37223,0.848694,1,-402.716,-402.716,18220,18220,302.49,302.49,0,4.45964e+18
evt_188,93,3,-1,3,3,22.0107,1.17063,1,-55.1325,-55.1325,1680,1680,159.99,159.99,0,1.37848e+19
evt_188,94,3,-1,4,3,-4.19058,0.699799,2,-1231.48,-56.4614,62335,3074,374.99,247.49,4.38087e+11,4.55311e+18
evt_188,95,3,-1,4,3,1.73208,0.809471,1,-546.399,-546.399,25653,25653,329.99,329.99,4.38087e+11,4.48688e+18
evt_189,20,0,-1,3,3,8.74401,1.06427,1,-25.2766,-25.2766,727,727,119.99,119.99,8.43884e+09,0
evt_189,21,0,-1,3,3,5.02076,0.721198,1,-162.175,-162.175,6480,6480,232.49,232.49,8.43884e+09,0
evt_189,28,1,-1,3,1,-2.90198,0.927992,2,-1247.79,-118.379,82650,5443,539.99,262.49,8.43884e+09,0
evt_189,29,1,-1,3,1,0.524071,0.559498,1,-846.87,-846.87,46495,46495,369.99,369.99,8.43884e+09,0
evt_189,50,2,-1,2,1,-0.36868,0.857224,1,-62.1428,-62.1428,3557,3557,282.49,282.49,8.43884e+09,0
evt_189,51,2,-1,2,1,-0.739243,0.684579,1,-93.1011,-93.1011,4819,4819,269.99,269.99,8.43884e+09,0
evt_189,89,3,-1,1,3,2.57101,0.907491,1,-163.094,-163.094,6280,6280,232.49,232.49,1.49602e+14,0
evt_190,22,0,-1,4,3,-0.623663,0.829506,1,-182.505,-182.505,11940,11940,519.99,519.99,8.44061e+09,0
evt_190,23,0,-1,4,3,3.28096,0.620348,3,-160.244,-34.5016,7389,976,259.99,127.49,8.44061e+09,0
evt_190,35,1,-1,2,2,-2.79413,0.733288,1,-39.7246,-39.7246,1359,1359,154.99,154.99,8.44061e+09,0
evt_190,48,2,-1,1,1,1.97279,0.85089,1,-264.051,-264.051,12052,12052,299.99,299.99,8.44061e+09,0
evt_190,49,2,-1,1,1,0.316788,0.591571,2,-145.141,-62.6989,8171,312,304.99,62.49,8.44061e+09,0
evt_190,54,2,-1,4,1,1.82706,0.87534,1,-44.415,-44.415,362,362,74.99,74.99,8.44061e+09,0
evt_190,55,2,-1,4,1,0.138909,0.781918,1,-16.9404,-16.9404,80,80,59.99,59.99,8.44061e+09,0
evt_190,78,3,-1,4,1,-13.5463,1.81783,4,-21.5019,-16.5058,1949,355,319.99,54.99,8.44061e+09,0
evt_190,88,3,-1,1,3,-4.36379,0.874195,1,-221.62,-221.62,9568,9568,267.49,267.49,1.49602e+14,1.10382e+12
evt_190,89,3,-1,1,3,-0.794658,0.789737,1,-223.296,-223.296,11227,11227,289.99,289.99,1.49602e+14,0
evt_191,3,0,-1,2,1,0.832127,0.890434,1,-30.8811,-30.8811,1053,1053,142.49,142.49,8.51541e+09,0
evt_191,25,1,-1,1,1,0.256165,1.06437,1,-24.3237,-24.3237,862,862,134.99,134.99,8.51541e+09,0
evt_191,44,1,-1,3,3,-1.67671,1.16648,1,-156.883,-156.883,9867,9867,374.99,374.99,8.51541e+09,0
evt_191,45,1,-1,3,3,-0.49044,1.10314,1,-54.1374,-54.1374,2175,2175,189.99,189.99,8.51541e+09,0
evt_191,56,2,-1,1,2,-10.1224,0.956071,7,-20.8114,-15.4478,3009,515,487.49,97.49,8.51541e+09,0
evt_191,58,2,-1,2,2,0.236088,0.930139,2,-1101.85,-34.3208,59474,240,469.99,64.99,8.51541e+09,0
evt_191,59,2,-1,2,2,-0.305049,0.940748,2,-918.77,-35.2948,57243,224,437.49,62.49,8.51541e+09,0
evt_191,74,3,-1,2,1,-5.15895,1.01197,1,-640.228,-640.228,33222,33222,359.99,359.99,8.51541e+09,0
evt_191,75,3,-1,2,1,0.393807,1.1216,1,-688.655,-688.655,35433,35433,394.99,394.99,8.51541e+09,0
evt_191,93,3,-1,3,3,-6.9513,0.862864,2,-16.1275,-15.3264,566,423,102.49,77.49,0,0
evt_192,2,0,-1,2,1,-1.26896,1.02386,2,-788.768,-53.2576,61216,1127,364.99,127.49,8.6282e+09,0
evt_192,3,0,-1,2,1,-0.684248,1.05817,1,-791.012,-791.012,61379,61379,442.49,442.49,8.6282e+09,0
evt_192,6,0,-1,4,1,-2.20133,1.00852,2,-343.098,-30.4625,15102,1083,297.49,147.49,8.6282e+09,0
evt_192,7,0,-1,4,1,-3.32509,1.35606,2,-162.067,-17.6597,7077,427,272.49,82.49,8.6282e+09,0
evt_192,16,0,-1,1,3,-0.277169,0.996309,1,-439.468,-439.468,23752,23752,334.99,334.99,8.6282e+09,0
evt_192,17,0,-1,1,3,-0.846098,0.734795,2,-145.296,-49.5244,11724,1951,429.99,187.49,8.6282e+09,0
evt_192,26,1,-1,2,1,0.549523,1.29345,1,-126.003,-126.003,5708,5708,264.99,264.99,8.6282e+09,0
evt_192,27,1,-1,2,1,0.767486,0.759909,1,-132.866,-132.866,11435,11435,387.49,387.49,8.6282e+09,0
evt_192,50,2,-1,2,1,-0.394032,1.06928,1,-627.931,-627.931,32498,32498,352.49,352.49,8.6282e+09,0
evt_192,51,2,-1,2,1,2.83319,0.902607,1,-664.215,-664.215,30562,30562,337.49,337.49,8.6282e+09,0
evt_192,78,3,-1,4,1,-4.48045,0.953468,2,-43.8825,-16.0149,2331,515,219.99,99.99,8.6282e+09,0
evt_192,80,3,-1,1,2,-0.929451,1.87048,1,-114.338,-114.338,8273,8273,332.49,332.49,8.6282e+09,0
evt_192,81,3,-1,1,2,-1.23134,0.759633,1,-71.4194,-71.4194,4823,4823,297.49,297.49,8.6282e+09,0
evt_193,8,0,-1,1,2,0.949343,0.783473,1,-103.51,-103.51,4843,4843,249.99,249.99,8.63654e+09,0
evt_193,9,0,-1,1,2,-1.10223,0.6665,1,-46.1316,-46.1316,1633,1633,167.49,167.49,8.63654e+09,0
evt_193,32,1,-1,1,2,-1.42645,0.865983,2,-424.75,-46.322,21536,1628,347.49,164.99,8.63654e+09,0
evt_193,33,1,-1,1,2,0.111336,0.742173,1,-320.861,-320.861,17068,17068,317.49,317.49,8.63654e+09,0
evt_193,56,2,-1,1,2,6.13388,1.06594,1,-176.815,-176.815,8374,8374,279.99,279.99,8.63654e+09,0
evt_193,57,2,-1,1,2,-1.29284,0.659144,1,-114.495,-114.495,3980,3980,202.49,202.49,8.63654e+09,0
evt_193,62,2,-1,4,2,3.91837,0.717165,1,-61.2366,-61.2366,614,614,82.49,82.49,8.63654e+09,0
evt_193,63,2,-1,4,2,2.03345,0.70049,1,-53.1162,-53.1162,487,487,79.99,79.99,8.63654e+09,0
evt_194,28,1,-1,3,1,8.93328,0.910345,2,-69.4633,-38.1636,2141,1078,164.99,134.99,8.64199e+09,0
evt_194,56,2,-1,1,2,-23.5363,1.26377,2,-24.8957,-24.8492,14464,4453,1912.49,574.99,8.64199e+09,0
evt_194,72,3,-1,1,1,-5.6606,0.931204,4,-20.2865,-15.7469,1005,330,167.49,62.49,8.64199e+09,0
evt_194,74,3,-1,2,1,-270.638,52.1167,4,-726.738,-45.7118,30347,1147,317.49,127.49,8.64199e+09,0
evt_194,75,3,-1,2,1,-366.206,96.2801,1,-226.348,-226.348,3932,3932,162.49,162.49,8.64199e+09,0
evt_195,8,0,-1,1,2,-1.53994,0.60841,3,-1242.08,-52.3426,71223,1497,382.49,147.49,8.6838e+09,0
evt_195,9,0,-1,1,2,-1.42576,1.22556,3,-916.441,-26.1158,37619,655,332.49,109.99,8.6838e+09,0
evt_195,32,1,-1,1,2,-0.872006,0.642832,1,-514.981,-514.981,24447,24447,337.49,337.49,8.6838e+09,0
evt_195,33,1,-1,1,2,1.12343,0.666273,2,-914.307,-47.3123,42773,1427,422.49,149.99,8.6838e+09,0
evt_195,55,2,-1,4,1,-12.854,0.855274,1,-17.0076,-17.0076,1967,1967,329.99,329.99,8.6838e+09,0
evt_195,56,2,-1,1,2,-3.01687,0.62265,2,-1250.39,-43.9205,115696,1110,429.99,77.49,8.6838e+09,0
evt_195,57,2,-1,1,2,1.3027,0.829427,2,-1250.58,-18.9162,92702,97,494.99,77.49,8.6838e+09,0
