event_id,channel,layer,supermodule,row,column,sideband_mean,sideband_rms,nPulses,pulseHeight_max,pulseHeight_min,pulseArea_max,pulseArea_min,pulseDuriation_max,pulseDuriation_min,TDC,TDCRollovers
evt_10,58,2,-1,2,2,0.837876,0.805558,1,-70.6279,-70.6279,340,340,62.49,62.49,4.1649e+10,0
evt_10,67,2,-1,2,3,18.5168,0.51987,1,-22.1507,-22.1507,504,504,102.49,102.49,4.1649e+10,0
evt_11,8,0,-1,1,2,-1.96812,0.870169,1,-633.407,-633.407,34172,34172,392.49,392.49,4.16561e+10,0
evt_11,9,0,-1,1,2,-0.697714,0.726233,1,-214.294,-214.294,7890,7890,262.49,262.49,4.16561e+10,0
evt_11,25,1,-1,1,1,1.36144,0.808274,1,-31.1859,-31.1859,1098,1098,144.99,144.99,4.16561e+10,0
evt_11,34,1,-1,2,2,2.08702,1.11391,2,-170.157,-43.1957,9530,1394,312.49,152.49,4.16561e+10,0
evt_11,35,1,-1,2,2,1.01093,0.738103,1,-83.9514,-83.9514,3887,3887,232.49,232.49,4.16561e+10,0
evt_11,48,2,-1,1,1,1.28227,0.907506,2,-1250.49,-42.2362,83953,1131,487.49,139.99,4.16561e+10,0
evt_11,49,2,-1,1,1,-0.201631,0.589046,2,-141.366,-20.4659,8740,622,384.99,109.99,4.16561e+10,0
evt_11,78,3,-1,4,1,3.35726,1.03386,2,-190.702,-47.6926,9799,2396,299.99,229.99,4.16561e+10,0
evt_11,79,3,-1,4,1,0.44415,0.788107,1,-52.6932,-52.6932,2180,2180,194.99,194.99,4.16561e+10,0
evt_11,80,3,-1,1,2,-3.90087,1.64797,1,-17.5774,-17.5774,606,606,109.99,109.99,4.16561e+10,0
evt_12,20,0,-1,3,3,1.30842,0.824235,1,-45.5213,-45.5213,1702,1702,167.49,167.49,4.16588e+10,0
evt_12,21,0,-1,3,3,-1.00568,0.59642,1,-155.474,-155.474,9271,9271,322.49,322.49,4.16588e+10,0
evt_12,42,1,-1,2,3,1.17802,0.993148,1,-822.128,-822.128,43315,43315,374.99,374.99,4.16588e+10,0
evt_12,43,1,-1,2,3,-0.260791,1.25675,1,-235.993,-235.993,11652,11652,299.99,299.99,4.16588e+10,0
evt_12,44,1,-1,3,3,2.51892,0.857471,1,-1250.31,-1250.31,100568,100568,389.99,389.99,4.16588e+10,0
evt_12,45,1,-1,3,3,2.40427,1.02258,2,-1250.73,-20.2835,97837,349,442.49,89.99,4.16588e+10,0
evt_12,50,2,-1,2,1,-0.344229,0.920844,1,-27.5606,-27.5606,215,215,64.99,64.99,4.16588e+10,0
evt_12,51,2,-1,2,1,2.20605,0.824646,1,-24.268,-24.268,159,159,64.99,64.99,4.16588e+10,0
evt_12,54,2,-1,4,1,-2.64235,0.7628,1,-15.8769,-15.8769,88,88,57.49,57.49,4.16588e+10,0
evt_12,69,2,-1,3,3,4.42106,0.933597,1,-38.1245,-38.1245,1408,1408,162.49,162.49,4.16588e+10,0
evt_12,82,3,-1,2,2,14.0732,2.06293,3,-123.601,-32.0325,4283,733,202.49,117.49,4.16588e+10,0
evt_13,16,0,-1,1,3,-0.630447,1.0095,1,-887.174,-887.174,49592,49592,367.49,367.49,4.16905e+10,0
evt_13,17,0,-1,1,3,-2.57706,0.747944,2,-1036.5,-326.127,54323,12008,414.99,239.99,4.16905e+10,0
evt_13,18,0,-1,2,3,-48.7615,15.3303,1,-26.0847,-26.0847,364,364,72.49,72.49,4.16905e+10,0
evt_13,19,0,-1,2,3,-48.6701,13.0517,2,-30.1635,-19.5569,655,509,114.99,87.49,4.16905e+10,0
evt_13,36,1,-1,3,2,-15.8603,26.0673,1,-418.078,-418.078,22483,22483,332.49,332.49,4.16905e+10,0
evt_13,37,1,-1,3,2,-85.8642,122.294,2,-992.237,-41.402,47057,1074,324.99,129.99,4.16905e+10,0
evt_13,47,1,-1,4,3,8.60098,0.889224,1,-36.2957,-36.2957,1058,1058,134.99,134.99,4.16905e+10,0
evt_13,54,2,-1,4,1,1.02636,0.826794,1,-228.216,-228.216,10862,10862,394.99,394.99,4.16905e+10,0
evt_13,55,2,-1,4,1,-0.956915,0.743842,1,-303.134,-303.134,16615,16615,394.99,394.99,4.16905e+10,0
