event_id,channel,layer,supermodule,row,column,sideband_mean,sideband_rms,nPulses,pulseHeight_max,pulseHeight_min,pulseArea_max,pulseArea_min,pulseDuriation_max,pulseDuriation_min,TDC,TDCRollovers
evt_4,68,2,-1,3,3,-3.11965,0.703819,2,-302.08,-17.7017,20990,324,562.49,67.49,1.94986e+08,0
evt_4,69,2,-1,3,3,4.82201,0.749746,1,-332.788,-332.788,15194,15194,299.99,299.99,1.94986e+08,0
evt_4,82,3,-1,2,2,-16.1084,1.35915,3,-21.2766,-18.4845,9331,2114,1484.99,364.99,1.94986e+08,0
evt_4,88,3,-1,1,3,-0.900582,1.01232,4,-1240.97,-17.0442,96328,152,514.99,69.99,1.49602e+14,1.10382e+12
evt_4,89,3,-1,1,3,0.116207,0.84375,4,-1249.45,-27.9087,92016,447,467.49,97.49,1.49602e+14,1.38179e+19
evt_5,4,0,-1,3,1,0.636887,0.853934,2,-997.502,-134.467,54570,5178,412.49,212.49,2.20644e+08,0
evt_5,5,0,-1,3,1,-0.816747,0.936128,1,-1014.69,-1014.69,62077,62077,382.49,382.49,2.20644e+08,0
evt_5,26,1,-1,2,1,-1.58505,1.85285,1,-141.748,-141.748,6127,6127,262.49,262.49,2.20644e+08,0
evt_5,27,1,-1,2,1,0.300675,0.892813,1,-77.6225,-77.6225,3251,3251,214.99,214.99,2.20644e+08,0
evt_5,58,2,-1,2,2,-0.520822,0.520687,1,-665.29,-665.29,34319,34319,362.49,362.49,2.20644e+08,0
evt_5,59,2,-1,2,2,-0.383346,0.687517,2,-777.981,-28.9702,41351,1061,397.49,144.99,2.20644e+08,0
evt_5,76,3,-1,3,1,-8.59394,1.03682,1,-1250.38,-1250.38,84337,84337,397.49,397.49,2.20644e+08,0
evt_5,77,3,-1,3,1,0.840346,0.594386,3,-1250.16,-48.3418,95861,1193,439.99,134.99,2.20644e+08,0
evt_5,90,3,-1,2,3,4.27856,0.904839,1,-67.5195,-67.5195,2226,2226,117.49,117.49,1.49602e+14,4.46114e+18
evt_5,91,3,-1,2,3,-1.4249,1.02109,1,-22.3051,-22.3051,678,678,114.99,114.99,0,1.38423e+19
evt_6,58,2,-1,2,2,-2.72836,13.2484,1,-57.8503,-57.8503,596,596,79.99,79.99,2.21758e+08,0
evt_6,59,2,-1,2,2,-7.01761,16.0588,1,-72.1071,-72.1071,713,713,77.49,77.49,2.21758e+08,0
evt_6,62,2,-1,4,2,-2.62818,0.898486,1,-26.6224,-26.6224,444,444,84.99,84.99,2.21758e+08,0
evt_7,14,0,-1,4,2,-1.97583,1.05895,1,-152.414,-152.414,6802,6802,267.49,267.49,2.34564e+08,0
evt_7,15,0,-1,4,2,-0.256334,0.810131,1,-137.284,-137.284,6231,6231,262.49,262.49,2.34564e+08,0
evt_7,44,1,-1,3,3,4.23704,0.900302,3,-547.399,-43.6567,24100,1019,322.49,74.99,2.34564e+08,0
evt_7,45,1,-1,3,3,2.58319,0.994327,2,-558.457,-78.6528,27945,2701,344.99,189.99,2.34564e+08,0
evt_7,46,1,-1,4,3,1.45857,1.05115,1,-1250.01,-1250.01,83414,83414,372.49,372.49,2.34564e+08,0
evt_7,47,1,-1,4,3,0.430989,0.786176,2,-1250.39,-96.0714,89634,2858,399.99,174.99,2.34564e+08,0
evt_7,58,2,-1,2,2,1.14601,0.76178,1,-307.362,-307.362,15599,15599,322.49,322.49,2.34564e+08,0
evt_7,59,2,-1,2,2,-0.619624,0.592346,1,-250.978,-250.978,14086,14086,352.49,352.49,2.34564e+08,0
evt_7,68,2,-1,3,3,4.18936,0.844256,1,-314.612,-314.612,12586,12586,272.49,272.49,2.34564e+08,0
evt_7,69,2,-1,3,3,2.35655,0.929338,1,-129.435,-129.435,7164,7164,382.49,382.49,2.34564e+08,0
evt_7,78,3,-1,4,1,-27.4864,7.23929,2,-26.077,-16.3601,1021,256,144.99,57.49,2.34564e+08,0
evt_7,83,3,-1,2,2,0.855429,1.08014,1,-28.479,-28.479,1056,1056,144.99,144.99,2.34564e+08,0
evt_7,92,3,-1,3,3,-6.04344,0.609333,1,-15.5536,-15.5536,331,331,64.99,64.99,0,4.58087e+18
evt_8,16,0,-1,1,3,-0.140933,0.987434,5,-1250.54,-37.8274,97157,802,509.99,117.49,2.71204e+08,0
evt_8,17,0,-1,1,3,-1.32824,0.889004,2,-1250.5,-121.427,98688,9212,457.49,412.49,2.71204e+08,0
evt_8,64,2,-1,1,3,34.6594,1.00533,1,-1249.97,-1249.97,77088,77088,369.99,369.99,2.71204e+08,0
evt_8,65,2,-1,1,3,49.681,1.62914,3,-1250.16,-19.7063,89112,55,432.49,69.99,2.71204e+08,0
evt_8,88,3,-1,1,3,0.635639,0.844045,2,-371.565,-33.5126,20118,954,322.49,127.49,1.49602e+14,1.10382e+12
evt_8,89,3,-1,1,3,0.535282,0.545039,1,-766.046,-766.046,35159,35159,342.49,342.49,1.49602e+14,1.38234e+19
evt_9,2,0,-1,2,1,-1.29447,0.789728,2,-626.165,-18.0341,49694,309,489.99,74.99,2.78027e+08,0
evt_9,3,0,-1,2,1,-4.61549,0.637591,1,-991.86,-991.86,76972,76972,664.99,664.99,2.78027e+08,0
evt_9,26,1,-1,2,1,-1.882,1.02628,2,-1251.72,-26.7635,93278,588,527.49,104.99,2.78027e+08,0
evt_9,27,1,-1,2,1,0.935602,0.819815,2,-1249.34,-87.6105,79967,2537,392.49,99.99,2.78027e+08,0
evt_9,50,2,-1,2,1,-0.90791,1.06989,2,-1250.42,-29.7108,96879,554,614.99,107.49,2.78027e+08,0
evt_9,51,2,-1,2,1,1.17732,0.710555,1,-1250.65,-1250.65,97085,97085,654.99,654.99,2.78027e+08,0
evt_9,62,2,-1,4,2,-0.449953,0.966382,1,-69.2094,-69.2094,424,424,67.49,67.49,2.78027e+08,0
evt_9,63,2,-1,4,2,0.759711,0.690687,1,-54.3346,-54.3346,273,273,64.99,64.99,2.78027e+08,0
evt_9,75,3,-1,2,1,4.54075,0.846819,2,-332.797,-49.2953,16960,1920,324.99,179.99,2.78027e+08,0
evt_9,80,3,-1,1,2,-10.6839,0.962897,1,-16.752,-16.752,700,700,122.49,122.49,2.78027e+08,0
evt_10,22,0,-1,4,3,2.61948,0.773138,1,-56.2236,-56.2236,3026,3026,244.99,244.99,3.31743e+08,0
evt_10,46,1,-1,4,3,1.06543,1.20225,1,-351.489,-351.489,14936,14936,289.99,289.99,3.31743e+08,0
evt_10,47,1,-1,4,3,0.0454323,0.847114,1,-447.549,-447.549,24865,24865,352.49,352.49,3.31743e+08,0
evt_10,53,2,-1,3,1,36.4207,4.12106,1,-33.78,-33.78,517,517,109.99,109.99,3.31743e+08,0
evt_10,56,2,-1,1,2,-17.2155,0.984307,4,-23.3686,-17.6884,7032,1185,1084.99,199.99,3.31743e+08,0
evt_10,70,2,-1,4,3,2.12028,1.12417,2,-21.8387,-20.6626,599,527,97.49,97.49,3.31743e+08,0
evt_10,71,2,-1,4,3,-1.13105,1.01949,1,-43.2342,-43.2342,1434,1434,152.49,152.49,3.31743e+08,0
evt_10,72,3,-1,1,1,-9.44309,1.18539,1,-15.7432,-15.7432,287,287,64.99,64.99,3.31743e+08,0
evt_10,76,3,-1,3,1,-0.838283,1.33709,1,-15.9374,-15.9374,437,437,82.49,82.49,3.31743e+08,0
evt_10,94,3,-1,4,3,-0.197395,1.00484,1,-72.2527,-72.2527,3083,3083,214.99,214.99,4.38087e+11,4.55293e+18
evt_10,95,3,-1,4,3,-0.489656,1.08424,1,-33.2494,-33.2494,1337,1337,167.49,167.49,4.38087e+11,4.60698e+18
evt_11,20,0,-1,3,3,3.83821,0.821495,1,-28.8939,-28.8939,970,970,134.99,134.99,3.61511e+08,0
evt_11,34,1,-1,2,2,-0.853559,0.506713,2,-171.714,-43.0079,8956,1473,307.49,159.99,3.61511e+08,0
evt_11,35,1,-1,2,2,-0.632046,0.939391,1,-140.375,-140.375,6242,6242,262.49,262.49,3.61511e+08,0
evt_11,41,1,-1,1,3,-1.37077,0.784942,1,-28.2493,-28.2493,1159,1159,152.49,152.49,3.61511e+08,0
evt_11,44,1,-1,3,3,1.6935,0.824272,1,-91.8451,-91.8451,3731,3731,227.49,227.49,3.61511e+08,0
evt_11,45,1,-1,3,3,4.21885,1.07084,2,-59.666,-50.1717,2419,2201,217.49,192.49,3.61511e+08,0
evt_11,48,2,-1,1,1,1.39166,0.734326,1,-185.744,-185.744,11755,11755,329.99,329.99,3.61511e+08,0
evt_11,49,2,-1,1,1,-0.364367,0.644385,1,-84.0958,-84.0958,3752,3752,232.49,232.49,3.61511e+08,0
evt_11,93,3,-1,3,3,0.260684,0.77022,2,-18.5265,-16.3893,826,618,137.49,109.99,0,1.37568e+19
evt_11,95,3,-1,4,3,3.31336,0.771999,1,-29.3175,-29.3175,1106,1106,152.49,152.49,4.38087e+11,1.38083e+19
evt_12,20,0,-1,3,3,6.55587,3.62205,2,-67.2873,-40.5671,2133,1048,164.99,134.99,4.64748e+08,0
evt_12,21,0,-1,3,3,-24.7194,7.05695,2,-27.3376,-18.071,661,246,107.49,37.49,4.64748e+08,0
evt_12,30,1,-1,4,1,15.2756,1.81124,1,-1250.5,-1250.5,98864,98864,482.49,482.49,4.64748e+08,0
evt_12,31,1,-1,4,1,5.39188,0.820967,2,-1249.78,-50.3238,74405,1542,372.49,182.49,4.64748e+08,0
evt_12,36,1,-1,3,2,10.462,0.859039,3,-43.7749,-32.7138,1271,780,142.49,114.99,4.64748e+08,0
evt_12,46,1,-1,4,3,-9.60207,1.16917,1,-17.615,-17.615,571,571,102.49,102.49,4.64748e+08,0
evt_12,50,2,-1,2,1,0.370096,0.819599,1,-55.7258,-55.7258,2426,2426,207.49,207.49,4.64748e+08,0
evt_12,51,2,-1,2,1,-1.62798,0.567718,1,-157.068,-157.068,9215,9215,374.99,374.99,4.64748e+08,0
evt_12,53,2,-1,3,1,-1.65359,0.969914,1,-24.7522,-24.7522,222,222,72.49,72.49,4.64748e+08,0
evt_12,54,2,-1,4,1,1.26239,0.858887,1,-60.4275,-60.4275,484,484,72.49,72.49,4.64748e+08,0
evt_12,78,3,-1,4,1,28.8018,1.28052,1,-36.0688,-36.0688,1142,1142,144.99,144.99,4.64748e+08,0
evt_12,79,3,-1,4,1,26.6481,0.904077,1,-63.1719,-63.1719,1873,1873,157.49,157.49,4.64748e+08,0
evt_12,93,3,-1,3,3,-12.0939,1.57784,6,-18.643,-15.7459,1023,386,182.49,72.49,0,4.59728e+18
evt_13,22,0,-1,4,3,0.265751,1.16197,1,-553.309,-553.309,24598,24598,322.49,322.49,4.74061e+08,0
evt_13,23,0,-1,4,3,-5.394,0.762779,1,-284.642,-284.642,12625,12625,297.49,297.49,4.74061e+08,0
evt_13,36,1,-1,3,2,-0.539826,0.740535,2,-1250.27,-16.8521,98709,78,539.99,64.99,4.74061e+08,0
evt_13,37,1,-1,3,2,1.90746,0.739552,2,-1250.5,-107.627,126705,2852,552.49,162.49,4.74061e+08,0
evt_13,70,2,-1,4,3,-0.234367,1.16278,1,-45.3306,-45.3306,1452,1452,157.49,157.49,4.74061e+08,0
evt_13,80,3,-1,1,2,-20.6345,0.961925,10,-21.024,-15.9577,1151,343,189.99,69.99,4.74061e+08,0
evt_13,82,3,-1,2,2,1.5942,1.31021,1,-834.217,-834.217,39451,39451,367.49,367.49,4.74061e+08,0
evt_13,83,3,-1,2,2,-0.260563,0.53255,1,-729.447,-729.447,31717,31717,327.49,327.49,4.74061e+08,0
evt_14,2,0,-1,2,1,2.42756,0.797046,1,-208.279,-208.279,9748,9748,317.49,317.49,4.85394e+08,0
evt_14,3,0,-1,2,1,1.76151,1.01673,1,-63.1726,-63.1726,3239,3239,264.99,264.99,4.85394e+08,0
evt_14,13,0,-1,3,2,1.30321,0.655051,1,-25.2388,-25.2388,912,912,134.99,134.99,4.85394e+08,0
evt_14,38,1,-1,4,2,1.82562,1.22193,1,-1250.24,-1250.24,108981,108981,594.99,594.99,4.85394e+08,0
evt_14,39,1,-1,4,2,1.40408,0.997676,2,-1250.12,-89.4812,87142,2870,399.99,177.49,4.85394e+08,0
evt_14,59,2,-1,2,2,1.1237,0.872506,1,-29.549,-29.549,164,164,57.49,57.49,4.85394e+08,0
evt_14,61,2,-1,3,2,2.69721,0.713957,1,-16.2574,-16.2574,53,53,57.49,57.49,4.85394e+08,0
evt_14,62,2,-1,4,2,6.21988,1.15638,1,-1250.2,-1250.2,69206,69206,382.49,382.49,4.85394e+08,0
evt_14,63,2,-1,4,2,1.12622,1.09159,1,-1250.58,-1250.58,100729,100729,447.49,447.49,4.85394e+08,0
evt_14,66,2,-1,2,3,1.20202,0.541809,1,-60.841,-60.841,2180,2180,177.49,177.49,4.85394e+08,0
evt_14,67,2,-1,2,3,-1.50688,0.643146,2,-72.7449,-30.3884,3438,1183,237.49,152.49,4.85394e+08,0
evt_14,74,3,-1,2,1,-1.09671,1.13035,1,-60.3509,-60.3509,2666,2666,209.99,209.99,4.85394e+08,0
evt_14,75,3,-1,2,1,2.22945,0.535316,1,-60.8475,-60.8475,2868,2868,224.99,224.99,4.85394e+08,0
evt_15,8,0,-1,1,2,-0.903283,0.654453,2,-1250.16,-120.551,87219,4485,494.99,207.49,5.06478e+08,0
evt_15,9,0,-1,1,2,0.557633,1.00151,3,-1102.69,-24.2482,54978,457,429.99,94.99,5.06478e+08,0
evt_15,16,0,-1,1,3,-2.91244,0.628271,2,-1250.5,-57.9432,78433,1736,374.99,159.99,5.06478e+08,0
evt_15,17,0,-1,1,3,-3.92357,0.40001,2,-1250.34,-54.9,94109,1538,542.49,147.49,5.06478e+08,0
evt_15,32,1,-1,1,2,0.0347597,0.840156,2,-1250.19,-19.5582,132076,16,592.49,72.49,5.06478e+08,0
evt_15,33,1,-1,1,2,3.83951,0.890716,2,-1250.16,-74.5072,123833,989,584.99,117.49,5.06478e+08,0
evt_15,36,1,-1,3,2,1.87017,0.799812,1,-1118.21,-1118.21,63754,63754,389.99,389.99,5.06478e+08,0
evt_15,37,1,-1,3,2,-2.13684,0.832669,3,-1250.27,-26.3058,85249,564,397.49,107.49,5.06478e+08,0
evt_15,54,2,-1,4,1,-0.648772,1.32484,1,-48.8398,-48.8398,393,393,67.49,67.49,5.06478e+08,0
evt_15,55,2,-1,4,1,0.12798,0.88061,1,-54.3972,-54.3972,339,339,67.49,67.49,5.06478e+08,0
evt_15,56,2,-1,1,2,-17.4092,0.652604,2,-23.4465,-23.1514,13153,4231,1824.99,624.99,5.06478e+08,0
evt_15,93,3,-1,3,3,-6.53245,0.799542,1,-18.5283,-18.5283,669,669,117.49,117.49,0,1.38166e+19
evt_16,22,0,-1,4,3,-36.0113,8.13564,3,-143.317,-32.0973,5908,725,259.99,109.99,5.27786e+08,0
evt_16,23,0,-1,4,3,7.1016,0.912165,1,-43.9587,-43.9587,1194,1194,134.99,134.99,5.27786e+08,0
evt_16,47,1,-1,4,3,1.65945,0.823845,1,-56.0042,-56.0042,1871,1871,162.49,162.49,5.27786e+08,0
evt_16,56,2,-1,1,2,4.27607,0.698584,1,-52.4023,-52.4023,564,564,84.99,84.99,5.27786e+08,0
evt_16,57,2,-1,1,2,1.29216,0.939964,1,-70.4629,-70.4629,753,753,84.99,84.99,5.27786e+08,0
evt_16,80,3,-1,1,2,-53.3618,13.4514,3,-192.209,-26.7343,8613,525,289.99,112.49,5.27786e+08,0
evt_16,81,3,-1,1,2,30.6954,0.741214,2,-68.9404,-18.1855,2010,265,159.99,84.99,5.27786e+08,0
evt_16,94,3,-1,4,3,0.198633,0.962848,1,-250.367,-250.367,11144,11144,284.99,284.99,4.38087e+11,1.38042e+19
evt_16,95,3,-1,4,3,0.306006,0.911402,2,-56.2775,-41.8194,2315,1638,189.99,177.49,4.38087e+11,4.51676e+18
evt_17,14,0,-1,4,2,1.73011,1.0574,4,-825.066,-22.4809,45532,539,384.99,99.99,5.86544e+08,0
evt_17,15,0,-1,4,2,2.90853,0.624172,2,-812.402,-35.4605,42117,1199,372.49,149.99,5.86544e+08,0
