event_id,channel,layer,supermodule,row,column,sideband_mean,sideband_rms,nPulses,pulseHeight_max,pulseHeight_min,pulseArea_max,pulseArea_min,pulseDuriation_max,pulseDuriation_min,TDC,TDCRollovers
evt_8,46,1,-1,4,3,1.62544,0.961352,1,-137.326,-137.326,6333,6333,259.99,259.99,4.2143e+10,0
evt_8,47,1,-1,4,3,-1.24524,1.36088,1,-220.822,-220.822,10560,10560,302.49,302.49,4.2143e+10,0
evt_8,56,2,-1,1,2,-20.7038,1.44066,1,-24.9282,-24.9282,18853,18853,2507.49,2507.49,4.2143e+10,0
evt_8,62,2,-1,4,2,1.24131,1.05369,1,-171.048,-171.048,8930,8930,282.49,282.49,4.2143e+10,0
evt_8,63,2,-1,4,2,2.88507,1.25954,2,-179.647,-42.3181,10557,1572,314.99,169.99,4.2143e+10,0
evt_8,82,3,-1,2,2,-1.48278,2.16468,4,-1250.04,-42.134,71620,1081,457.49,139.99,4.2143e+10,0
evt_8,83,3,-1,2,2,1.50812,0.995621,2,-1250.27,-38.4284,69956,1471,442.49,179.99,4.2143e+10,0
evt_9,60,2,-1,3,2,-10.0317,0.922402,1,-47.1238,-47.1238,1078,1078,129.99,129.99,4.22218e+10,0
evt_9,61,2,-1,3,2,5.74407,0.876912,1,-72.5628,-72.5628,884,884,89.99,89.99,4.22218e+10,0
evt_9,93,3,-1,3,3,-13.2512,1.51996,1,-17.5742,-17.5742,594,594,109.99,109.99,0,4.65839e+18
evt_10,0,0,-1,1,1,-127.098,18.9789,1,-91.2054,-91.2054,1917,1917,149.99,149.99,4.22395e+10,0
evt_10,1,0,-1,1,1,-137.93,28.3949,1,-90.2418,-90.2418,1609,1609,129.99,129.99,4.22395e+10,0
evt_10,14,0,-1,4,2,0.605928,1.04062,2,-117.501,-27.7526,6068,976,267.49,137.49,4.22395e+10,0
evt_10,15,0,-1,4,2,1.27394,0.605058,1,-143.807,-143.807,6663,6663,272.49,272.49,4.22395e+10,0
evt_10,36,1,-1,3,2,1.21299,0.825381,2,-569.472,-35.7646,26641,995,327.49,134.99,4.22395e+10,0
evt_10,37,1,-1,3,2,-0.478917,0.844194,2,-914.581,-47.3954,45718,1635,357.49,169.99,4.22395e+10,0
evt_10,50,2,-1,2,1,0.267207,1.06109,1,-29.9719,-29.9719,288,288,74.99,74.99,4.22395e+10,0
evt_10,51,2,-1,2,1,-0.703835,2.77944,1,-42.6354,-42.6354,417,417,77.49,77.49,4.22395e+10,0
evt_10,56,2,-1,1,2,2.15843,0.758191,1,-99.9057,-99.9057,6097,6097,277.49,277.49,4.22395e+10,0
evt_10,57,2,-1,1,2,0.543856,0.854411,1,-48.2281,-48.2281,1998,1998,189.99,189.99,4.22395e+10,0
evt_10,72,3,-1,1,1,3.75976,0.753888,1,-1250.73,-1250.73,88739,88739,397.49,397.49,4.22395e+10,0
evt_10,73,3,-1,1,1,-1.09806,0.84417,3,-1249.59,-19.4789,75932,381,389.99,92.49,4.22395e+10,0
evt_11,2,0,-1,2,1,0.124698,1.03678,1,-40.6036,-40.6036,1420,1420,159.99,159.99,4.24726e+10,0
evt_11,18,0,-1,2,3,-3.27277,1.07764,1,-32.2512,-32.2512,1062,1062,139.99,139.99,4.24726e+10,0
evt_11,19,0,-1,2,3,-1.28773,0.648423,1,-52.8577,-52.8577,1816,1816,169.99,169.99,4.24726e+10,0
evt_11,24,1,-1,1,1,3.57315,0.994606,1,-313.014,-313.014,14119,14119,292.49,292.49,4.24726e+10,0
evt_11,25,1,-1,1,1,-1.15303,1.1787,2,-564.638,-50.5915,27744,1969,342.49,187.49,4.24726e+10,0
evt_11,30,1,-1,4,1,-0.57213,0.70125,2,-259.022,-16.8513,10241,398,259.99,79.99,4.24726e+10,0
evt_11,31,1,-1,4,1,0.90274,0.74999,1,-112.583,-112.583,5419,5419,249.99,249.99,4.24726e+10,0
evt_11,32,1,-1,1,2,-0.136028,0.74893,1,-732.113,-732.113,41260,41260,439.99,439.99,4.24726e+10,0
evt_11,33,1,-1,1,2,0.701684,0.759993,1,-256.047,-256.047,11841,11841,292.49,292.49,4.24726e+10,0
evt_11,38,1,-1,4,2,1.80383,0.571703,1,-209.763,-209.763,9036,9036,274.99,274.99,4.24726e+10,0
evt_11,39,1,-1,4,2,0.992859,0.740354,1,-107.094,-107.094,4617,4617,237.49,237.49,4.24726e+10,0
evt_11,52,2,-1,3,1,0.516989,0.686372,1,-31.5416,-31.5416,223,223,62.49,62.49,4.24726e+10,0
evt_11,53,2,-1,3,1,-0.838769,0.858281,1,-62.9397,-62.9397,310,310,64.99,64.99,4.24726e+10,0
evt_11,56,2,-1,1,2,-11.8559,1.28191,5,-24.1337,-18.222,2859,1682,417.49,277.49,4.24726e+10,0
evt_12,2,0,-1,2,1,-0.790957,1.10023,1,-985.65,-985.65,87532,87532,429.99,429.99,4.25666e+10,0
evt_12,3,0,-1,2,1,-0.650088,0.872254,2,-929.143,-23.9021,93646,253,759.99,84.99,4.25666e+10,0
evt_12,24,1,-1,1,1,7.54983,1.35644,1,-274.386,-274.386,10968,10968,272.49,272.49,4.25666e+10,0
evt_12,25,1,-1,1,1,0.306462,0.741408,1,-237.748,-237.748,11601,11601,302.49,302.49,4.25666e+10,0
evt_12,48,2,-1,1,1,-3.2153,0.627525,1,-130.311,-130.311,5250,5250,237.49,237.49,4.25666e+10,0
evt_12,49,2,-1,1,1,-0.350507,0.735055,1,-110.924,-110.924,5028,5028,249.99,249.99,4.25666e+10,0
evt_12,58,2,-1,2,2,-1.62808,0.690865,1,-22.7013,-22.7013,251,251,74.99,74.99,4.25666e+10,0
evt_12,59,2,-1,2,2,-0.223849,0.90852,1,-29.0905,-29.0905,359,359,84.99,84.99,4.25666e+10,0
evt_12,78,3,-1,4,1,-8.40408,1.14052,3,-22.6024,-15.3253,2524,244,372.49,54.99,4.25666e+10,0
evt_12,80,3,-1,1,2,-9.28694,2.04992,2,-16.9649,-16.9514,977,181,169.99,29.99,4.25666e+10,0
evt_12,93,3,-1,3,3,-9.04249,0.845236,1,-17.7722,-17.7722,623,623,112.49,112.49,0,4.4616e+18
evt_13,16,0,-1,1,3,0.0334989,0.904483,1,-171.11,-171.11,6743,6743,244.99,244.99,4.25923e+10,0
evt_13,40,1,-1,1,3,-1.11451,0.612222,2,-63.7827,-21.4596,2506,618,197.49,104.99,4.25923e+10,0
evt_13,41,1,-1,1,3,-0.364943,0.963511,2,-70.6447,-28.3265,2954,1037,207.49,144.99,4.25923e+10,0
evt_13,54,2,-1,4,1,3.89295,1.03837,1,-42.4872,-42.4872,209,209,62.49,62.49,4.25923e+10,0
evt_13,60,2,-1,3,2,1.73794,1.23625,1,-53.1818,-53.1818,555,555,79.99,79.99,4.25923e+10,0
evt_13,61,2,-1,3,2,1.68659,0.980209,1,-61.7123,-61.7123,536,536,77.49,77.49,4.25923e+10,0
evt_13,72,3,-1,1,1,-7.4403,0.960697,2,-501.227,-39.852,31722,1747,432.49,189.99,4.25923e+10,0
evt_13,73,3,-1,1,1,-2.33741,1.27208,1,-360.859,-360.859,20053,20053,372.49,372.49,4.25923e+10,0
evt_13,76,3,-1,3,1,2.02246,1.069,1,-1249.72,-1249.72,20346,20346,82.49,82.49,4.25923e+10,0
evt_13,77,3,-1,3,1,-1.03285,0.93827,1,-1250.31,-1250.31,30053,30053,87.49,87.49,4.25923e+10,0
evt_13,80,3,-1,1,2,4.95325,1.46782,1,-1250.36,-1250.36,127489,127489,567.49,567.49,4.25923e+10,0
evt_13,81,3,-1,1,2,2.93106,0.870842,1,-1250.39,-1250.39,127690,127690,444.99,444.99,4.25923e+10,0
evt_13,88,3,-1,1,3,0.276076,0.863913,2,-25.3145,-24.0259,760,646,119.99,109.99,1.49602e+14,1.10382e+12
evt_13,89,3,-1,1,3,-1.06217,1.07856,1,-178.08,-178.08,7365,7365,254.99,254.99,1.49602e+14,1.38553e+19
evt_14,6,0,-1,4,1,0.288733,0.938658,2,-1250.16,-94.5498,114288,6085,789.99,289.99,4.2607e+10,0
evt_14,7,0,-1,4,1,-5.05313,1.87335,4,-1203.37,-18.8356,70693,544,457.49,97.49,4.2607e+10,0
evt_14,28,1,-1,3,1,2.77793,0.882234,1,-1247.98,-1247.98,67464,67464,354.99,354.99,4.2607e+10,0
evt_14,29,1,-1,3,1,3.30391,1.03495,1,-1194.5,-1194.5,69567,69567,372.49,372.49,4.2607e+10,0
evt_14,32,1,-1,1,2,4.01547,0.691282,1,-151.124,-151.124,7175,7175,269.99,269.99,4.2607e+10,0
evt_14,33,1,-1,1,2,1.85947,0.972572,1,-76.9713,-76.9713,3708,3708,227.49,227.49,4.2607e+10,0
evt_14,36,1,-1,3,2,2.35318,0.962613,3,-1249.36,-31.6817,79998,633,577.49,104.99,4.2607e+10,0
evt_14,37,1,-1,3,2,4.10162,1.07769,1,-1250.42,-1250.42,92897,92897,392.49,392.49,4.2607e+10,0
evt_14,56,2,-1,1,2,2.57003,0.774689,1,-180.415,-180.415,7033,7033,264.99,264.99,4.2607e+10,0
evt_14,58,2,-1,2,2,2.12984,0.888762,1,-237.788,-237.788,11052,11052,289.99,289.99,4.2607e+10,0
evt_14,59,2,-1,2,2,-0.811188,0.510028,2,-79.5668,-39.2696,3625,1620,232.49,172.49,4.2607e+10,0
evt_14,82,3,-1,2,2,-13.0605,2.03773,2,-26.1111,-18.3678,15817,604,2202.49,114.99,4.2607e+10,0
evt_15,92,3,-1,3,3,12.2543,0.917785,2,-802.8,-38.5414,37686,1748,344.99,194.99,0,1.38221e+19
evt_15,93,3,-1,3,3,-1.03364,0.694216,1,-259.364,-259.364,13203,13203,294.99,294.99,0,1.38001e+19
evt_16,12,0,-1,3,2,-2.18436,0.754476,1,-57.6446,-57.6446,2512,2512,209.99,209.99,4.26226e+10,0
evt_16,13,0,-1,3,2,-0.574537,0.617459,1,-43.575,-43.575,1848,1848,184.99,184.99,4.26226e+10,0
evt_16,36,1,-1,3,2,0.0816704,0.666171,1,-154.636,-154.636,8493,8493,284.99,284.99,4.26226e+10,0
evt_16,37,1,-1,3,2,2.85046,0.779463,2,-151.013,-47.8427,7021,1734,262.49,167.49,4.26226e+10,0
evt_16,56,2,-1,1,2,6.14116,0.800741,1,-628.298,-628.298,31958,31958,332.49,332.49,4.26226e+10,0
evt_16,57,2,-1,1,2,0.939379,0.691745,2,-574.508,-18.987,23598,443,299.99,82.49,4.26226e+10,0
evt_16,64,2,-1,1,3,-0.0667392,3.43544,2,-106.941,-100.606,4009,3727,217.49,214.99,4.26226e+10,0
evt_16,74,3,-1,2,1,4.48538,1.16279,1,-37.0576,-37.0576,1031,1031,134.99,134.99,4.26226e+10,0
evt_16,76,3,-1,3,1,-14.4212,0.944218,1,-15.0958,-15.0958,313,313,64.99,64.99,4.26226e+10,0
evt_16,78,3,-1,4,1,-3.3586,1.88991,1,-25.0084,-25.0084,963,963,139.99,139.99,4.26226e+10,0
evt_16,84,3,-1,3,2,-0.150039,0.820153,2,-770.074,-62.6856,44678,4000,389.99,344.99,4.26226e+10,0
evt_16,85,3,-1,3,2,1.36703,0.881689,1,-495.952,-495.952,21907,21907,304.99,304.99,4.26226e+10,0
evt_16,93,3,-1,3,3,-6.17607,1.10717,1,-17.1258,-17.1258,770,770,137.49,137.49,0,1.36269e+19
evt_17,8,0,-1,1,2,1.041,1.0457,2,-1250.42,-437.401,385751,7646,1162.49,89.99,4.26628e+10,0
evt_17,9,0,-1,1,2,-1.08145,0.82677,1,-1250.2,-1250.2,157168,157168,572.49,572.49,4.26628e+10,0
evt_17,10,0,-1,2,2,1.71219,1.1184,3,-1028.69,-26.2304,107410,440,469.99,87.49,4.26628e+10,0
evt_17,11,0,-1,2,2,-1.6283,0.861658,2,-1250.27,-129.434,168436,1886,644.99,134.99,4.26628e+10,0
evt_17,32,1,-1,1,2,1.34367,0.759233,1,-1250.5,-1250.5,281438,281438,819.99,819.99,4.26628e+10,0
evt_17,33,1,-1,1,2,2.20761,0.569091,1,-1250.8,-1250.8,319120,319120,987.49,987.49,4.26628e+10,0
evt_17,38,1,-1,4,2,2.01295,1.1236,2,-203.509,-38.8085,7637,1189,252.49,142.49,4.26628e+10,0
evt_17,39,1,-1,4,2,1.99888,0.672366,1,-91.3063,-91.3063,4301,4301,244.99,244.99,4.26628e+10,0
evt_17,56,2,-1,1,2,1.51974,0.838542,2,-1250.42,-120.557,295554,449,834.99,109.99,4.26628e+10,0
evt_17,57,2,-1,1,2,1.761,0.794239,3,-1250.2,-127.044,199311,160,757.49,112.49,4.26628e+10,0
evt_17,80,3,-1,1,2,2.24701,1.14276,1,-1250.36,-1250.36,319862,319862,964.99,964.99,4.26628e+10,0
evt_17,81,3,-1,1,2,-4.58035,1.1796,1,-1250.65,-1250.65,383575,383575,952.49,952.49,4.26628e+10,0
evt_18,20,0,-1,3,3,0.419358,0.884507,2,-221.008,-38.6223,9636,1367,272.49,149.99,4.26652e+10,0
evt_18,21,0,-1,3,3,0.143173,0.715913,4,-225.886,-18.7213,10018,533,369.99,69.99,4.26652e+10,0
evt_18,42,1,-1,2,3,2.19456,0.853036,1,-387.841,-387.841,26019,26019,377.49,377.49,4.26652e+10,0
evt_18,43,1,-1,2,3,-0.00344579,0.649146,2,-247.965,-60.0523,11833,2407,297.49,197.49,4.26652e+10,0
evt_18,48,2,-1,1,1,1.2068,0.997024,1,-154.787,-154.787,6620,6620,259.99,259.99,4.26652e+10,0
evt_18,49,2,-1,1,1,-1.15528,0.811301,1,-42.708,-42.708,1860,1860,184.99,184.99,4.26652e+10,0
evt_18,51,2,-1,2,1,8.00162,1.00459,1,-565.206,-565.206,25413,25413,317.49,317.49,4.26652e+10,0
evt_18,54,2,-1,4,1,-3.50126,0.834287,1,-21.2766,-21.2766,310,310,77.49,77.49,4.26652e+10,0
evt_18,55,2,-1,4,1,-1.11403,0.801117,1,-16.4147,-16.4147,169,169,67.49,67.49,4.26652e+10,0
evt_18,80,3,-1,1,2,-5.80846,1.8554,2,-25.793,-21.083,867,551,134.99,104.99,4.26652e+10,0
evt_19,2,0,-1,2,1,-1.11986,0.908804,1,-352.809,-352.809,14220,14220,282.49,282.49,4.26748e+10,0
evt_19,3,0,-1,2,1,-0.257851,1.01158,1,-199.578,-199.578,12860,12860,427.49,427.49,4.26748e+10,0
evt_19,8,0,-1,1,2,-0.373959,0.712568,2,-1249.84,-67.904,83261,1625,499.99,144.99,4.26748e+10,0
evt_19,9,0,-1,1,2,0.416779,0.932143,1,-1202.24,-1202.24,51449,51449,502.49,502.49,4.26748e+10,0
evt_19,29,1,-1,3,1,0.241754,0.891041,1,-151.775,-151.775,7166,7166,282.49,282.49,4.26748e+10,0
evt_19,58,2,-1,2,2,-0.684939,0.868651,1,-79.5634,-79.5634,5281,5281,382.49,382.49,4.26748e+10,0
evt_19,59,2,-1,2,2,-1.66306,0.85576,1,-69.541,-69.541,3005,3005,214.99,214.99,4.26748e+10,0
evt_19,60,2,-1,3,2,4.18851,0.684439,1,-35.0196,-35.0196,244,244,72.49,72.49,4.26748e+10,0
evt_19,61,2,-1,3,2,-0.93491,0.834438,1,-55.2513,-55.2513,435,435,72.49,72.49,4.26748e+10,0
evt_19,64,2,-1,1,3,0.648578,1.24563,1,-49.4123,-49.4123,1943,1943,182.49,182.49,4.26748e+10,0
evt_19,80,3,-1,1,2,-6.44258,0.929681,1,-197.032,-197.032,11198,11198,317.49,317.49,4.26748e+10,0
evt_19,81,3,-1,1,2,-6.30369,1.2262,1,-372.558,-372.558,18480,18480,327.49,327.49,4.26748e+10,0
evt_19,93,3,-1,3,3,-9.9628,1.22065,2,-18.1092,-15.0594,373,290,57.49,54.99,0,4.58906e+18
evt_20,16,0,-1,1,3,-0.444844,0.904023,1,-71.2961,-71.2961,2667,2667,192.49,192.49,4.26934e+10,0
evt_20,17,0,-1,1,3,-1.28844,0.983994,1,-65.9533,-65.9533,2794,2794,212.49,212.49,4.26934e+10,0
evt_20,47,1,-1,4,3,4.01968,0.968887,1,-103.853,-103.853,4039,4039,224.99,224.99,4.26934e+10,0
evt_20,60,2,-1,3,2,3.38463,0.821981,1,-585.127,-585.127,26111,26111,402.49,402.49,4.26934e+10,0
evt_20,61,2,-1,3,2,-3.1052,0.802146,1,-461.759,-461.759,21895,21895,334.99,334.99,4.26934e+10,0
evt_20,72,3,-1,1,1,-13.2101,1.09492,8,-21.7281,-16.2035,2057,307,302.49,52.49,4.26934e+10,0
evt_20,74,3,-1,2,1,5.5675,0.907128,1,-43.5353,-43.5353,1630,1630,167.49,167.49,4.26934e+10,0
evt_21,20,0,-1,3,3,1.70482,0.684276,2,-1250.23,-55.7383,83803,2981,397.49,247.49,4.28611e+10,0
evt_21,21,0,-1,3,3,1.32838,0.801941,2,-1250.08,-55.2879,88675,1760,384.99,164.99,4.28611e+10,0
evt_21,34,1,-1,2,2,1.61029,0.866004,1,-661.465,-661.465,31677,31677,334.99,334.99,4.28611e+10,0
evt_21,35,1,-1,2,2,-2.0598,0.854249,1,-858.771,-858.771,43866,43866,412.49,412.49,4.28611e+10,0
evt_21,44,1,-1,3,3,7.78791,0.81341,1,-48.1918,-48.1918,1293,1293,142.49,142.49,4.28611e+10,0
evt_21,48,2,-1,1,1,1.6608,0.742399,3,-683.426,-16.1238,31839,341,342.49,77.49,4.28611e+10,0
evt_21,49,2,-1,1,1,-0.870156,0.722455,1,-484.492,-484.492,23042,23042,342.49,342.49,4.28611e+10,0
evt_21,72,3,-1,1,1,-12.0079,0.853605,5,-20.3569,-16.2104,1401,375,229.99,72.49,4.28611e+10,0
