event_id,channel,layer,supermodule,row,column,sideband_mean,sideband_rms,nPulses,pulseHeight_max,pulseHeight_min,pulseArea_max,pulseArea_min,pulseDuriation_max,pulseDuriation_min,TDC,TDCRollovers
evt_4,78,3,-1,4,1,-5.31609,1.05328,1,-17.3879,-17.3879,449,449,84.99,84.99,6.08433e+11,0
evt_4,80,3,-1,1,2,-6.57663,1.4592,1,-15.1813,-15.1813,248,248,54.99,54.99,6.08433e+11,0
evt_4,81,3,-1,1,2,-9.03955,0.767922,1,-15.8693,-15.8693,380,380,79.99,79.99,6.08433e+11,0
evt_4,88,3,-1,1,3,0.55023,1.23155,1,-824.938,-824.938,35347,35347,374.99,374.99,1.49602e+14,1.10382e+12
evt_4,89,3,-1,1,3,-3.31031,0.585231,2,-356.164,-38.9632,17598,1405,314.99,157.49,1.49602e+14,1.38478e+19
evt_4,93,3,-1,3,3,-3.58373,1.10547,2,-19.1025,-16.7769,1161,840,209.99,137.49,0,1.37623e+19
evt_5,8,0,-1,1,2,27.4497,0.979485,1,-53.4131,-53.4131,1554,1554,149.99,149.99,6.0845e+11,0
evt_5,11,0,-1,2,2,6.82082,0.754157,2,-75.4491,-27.908,2925,913,199.99,134.99,6.0845e+11,0
evt_5,12,0,-1,3,2,-3.92099,0.903826,3,-633.909,-41.3627,32696,1161,354.99,94.99,6.0845e+11,0
evt_5,13,0,-1,3,2,-1.346,0.849042,2,-927.003,-69.4627,50961,2324,392.49,174.99,6.0845e+11,0
evt_5,32,1,-1,1,2,2.61748,0.796049,2,-77.925,-47.3172,2280,1312,167.49,144.99,6.0845e+11,0
evt_5,56,2,-1,1,2,-0.451892,0.613332,2,-1250.42,-284.795,140919,12509,739.99,289.99,6.0845e+11,0
evt_5,57,2,-1,1,2,-2.0845,0.749236,1,-1250.31,-1250.31,100658,100658,432.49,432.49,6.0845e+11,0
evt_5,59,2,-1,2,2,0.991844,0.700081,1,-51.7358,-51.7358,3265,3265,304.99,304.99,6.0845e+11,0
evt_5,78,3,-1,4,1,-11.0789,1.24952,1,-17.4231,-17.4231,602,602,107.49,107.49,6.0845e+11,0
evt_5,87,3,-1,4,2,-11.0184,1.12447,1,-18.262,-18.262,953,953,162.49,162.49,6.0845e+11,0
evt_6,4,0,-1,3,1,2.94638,0.860894,2,-699.972,-16.6612,37072,376,407.49,84.99,6.08486e+11,0
evt_6,5,0,-1,3,1,2.8888,0.697456,2,-1130.14,-41.2149,56948,1319,382.49,154.99,6.08486e+11,0
evt_6,18,0,-1,2,3,3.23292,1.32605,2,-1250,-18.8365,110837,36,394.99,69.99,6.08486e+11,0
evt_6,19,0,-1,2,3,1.49212,0.84075,4,-638.255,-24.971,71334,491,499.99,107.49,6.08486e+11,0
evt_6,28,1,-1,3,1,26.16,1.08588,1,-51.6179,-51.6179,1202,1202,129.99,129.99,6.08486e+11,0
evt_6,32,1,-1,1,2,9.66778,0.648555,2,-34.0824,-28.5571,998,870,134.99,127.49,6.08486e+11,0
evt_6,33,1,-1,1,2,5.09458,1.12731,1,-82.6159,-82.6159,2665,2665,184.99,184.99,6.08486e+11,0
