filename,filepath,subrun,status,file_exists,file_readable,file_size_bytes,row_count,unique_event_count,unique_channel_count,channel_ids_present,target_channels,missing_target_channels,duplicate_event_channel_rows,nan_count_relevant_raw_columns,inf_count_relevant_raw_columns,mean_channels_per_event,min_channels_per_event,max_channels_per_event,empty_or_truncated,row_count_ratio_to_representative_median,event_count_ratio_to_representative_median,strongly_low_coverage,integrity_issue
Digitizer_run2014_subrun168.csv,/eos/experiment/milliqan/run3_MilliMon/slab/2000/Digitizer_run2014_subrun168.csv,168,ALERT,True,True,802967,8563,998,96,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95,4,,0,0,0,8.580160320641282,1,95,False,1.0,1.0050352467270895,False,False
Digitizer_run2014_subrun902.csv,/eos/experiment/milliqan/run3_MilliMon/slab/2000/Digitizer_run2014_subrun902.csv,902,ALERT,True,True,470614,5025,608,96,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95,38,,0,0,0,8.264802631578947,1,18,False,0.5868270465958192,0.6122860020140987,False,False
Digitizer_run2014_subrun3.csv,/eos/experiment/milliqan/run3_MilliMon/slab/2000/Digitizer_run2014_subrun3.csv,3,ALERT,True,True,948780,10061,988,96,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95,66,,0,0,0,10.183198380566802,1,93,False,1.1749386897115497,0.9949647532729103,False,False
Digitizer_run2014_subrun605.csv,/eos/experiment/milliqan/run3_MilliMon/slab/2000/Digitizer_run2014_subrun605.csv,605,WARN,True,True,791668,8439,994,96,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95,3;82,,0,0,0,8.489939637826962,1,63,False,0.9855190937755459,1.001007049345418,False,False
Digitizer_run2014_subrun94.csv,/eos/experiment/milliqan/run3_MilliMon/slab/2000/Digitizer_run2014_subrun94.csv,94,OK,True,True,948247,10056,993,96,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95,3;82,,0,0,0,10.126888217522659,1,90,False,1.1743547822024991,1.0,False,False
